filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.5340268611907959,0.05078217387199402,-4.053445445606485e-05,341,24,1
0000000.jpg,1,0.4913831651210785,0.06700687855482101,-0.0014696234138682485,314,32,1
0000000.jpg,2,0.4684181213378906,0.09672608226537704,-0.011091719381511211,299,46,1
0000000.jpg,3,0.4558919370174408,0.1347179412841797,-0.013453846797347069,291,64,1
0000000.jpg,4,0.4422522485256195,0.1660420000553131,-0.016112515702843666,283,79,1
0000000.jpg,5,0.4870240390300751,0.12707588076591492,-0.06809797883033752,311,60,1
0000000.jpg,6,0.4723840653896332,0.18999046087265015,-0.08251109719276428,302,91,1
0000000.jpg,7,0.4652903378009796,0.22724664211273193,-0.08322195708751678,297,109,1
0000000.jpg,8,0.4614005982875824,0.2559937536716461,-0.08049607276916504,295,122,1
0000000.jpg,9,0.5123959183692932,0.1363067626953125,-0.05973656103014946,327,65,1
0000000.jpg,10,0.5012175440788269,0.2069118320941925,-0.07997194677591324,320,99,1
0000000.jpg,11,0.4969605505466461,0.2501834034919739,-0.07761544734239578,318,120,1
0000000.jpg,12,0.4943525791168213,0.2821986675262451,-0.073680080473423,316,135,1
0000000.jpg,13,0.5353309512138367,0.1407960057258606,-0.04553654044866562,342,67,1
0000000.jpg,14,0.5282355546951294,0.2032397985458374,-0.05958215147256851,338,97,1
0000000.jpg,15,0.5245947241783142,0.2429189383983612,-0.05816612392663956,335,116,1
0000000.jpg,16,0.522939145565033,0.2718508243560791,-0.05536186322569847,334,130,1
0000000.jpg,17,0.553816020488739,0.14244793355464935,-0.02703895978629589,354,68,1
0000000.jpg,18,0.5514795184135437,0.19246460497379303,-0.03664155304431915,352,92,1
0000000.jpg,19,0.5492666363716125,0.2220587134361267,-0.03853219375014305,351,106,1
0000000.jpg,20,0.5475800633430481,0.24563851952552795,-0.03764461353421211,350,117,1
0000001.jpg,0,0.533963143825531,0.04981766641139984,-4.9958161980612203e-05,341,23,1
0000001.jpg,1,0.49049171805381775,0.06779183447360992,-0.00467030331492424,313,32,1
0000001.jpg,2,0.46784907579421997,0.09704627841711044,-0.016249243170022964,299,46,1
0000001.jpg,3,0.4555736184120178,0.1336856335401535,-0.019951004534959793,291,64,1
0000001.jpg,4,0.4413953423500061,0.1654827743768692,-0.02395998127758503,282,79,1
0000001.jpg,5,0.48726728558540344,0.1276043802499771,-0.07329111546278,311,61,1
0000001.jpg,6,0.47253674268722534,0.1891532987356186,-0.08941054344177246,302,90,1
0000001.jpg,7,0.4649389386177063,0.22675469517707825,-0.09091909229755402,297,108,1
0000001.jpg,8,0.46063974499702454,0.2556505799293518,-0.08846814930438995,294,122,1
0000001.jpg,9,0.5127793550491333,0.1365191489458084,-0.06331414729356766,328,65,1
0000001.jpg,10,0.5015662908554077,0.20589958131313324,-0.08458656072616577,321,98,1
0000001.jpg,11,0.49694153666496277,0.24869519472122192,-0.08223889768123627,318,119,1
0000001.jpg,12,0.49388742446899414,0.2805390954017639,-0.07810590416193008,316,134,1
