filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.5211609601974487,0.21416443586349487,-4.974023249815218e-05,333,102,1
0000000.jpg,1,0.484101265668869,0.26334261894226074,0.000940474565140903,309,126,1
0000000.jpg,2,0.46533966064453125,0.31974491477012634,-0.0030916251707822084,297,153,1
0000000.jpg,3,0.4566062390804291,0.37130284309387207,-0.003821223508566618,292,178,1
0000000.jpg,4,0.44658154249191284,0.4102577269077301,-0.0011427482822909951,285,196,1
0000000.jpg,5,0.5277639031410217,0.3580666780471802,-0.02140888199210167,337,171,1
0000000.jpg,6,0.5494651794433594,0.42691051959991455,-0.02158440835773945,351,204,1
0000000.jpg,7,0.5614129900932312,0.4633429944515228,-0.019824225455522537,359,222,1
0000000.jpg,8,0.5705627799034119,0.4909597933292389,-0.017369549721479416,365,235,1
0000000.jpg,9,0.5568299293518066,0.3425324559211731,-0.014048571698367596,356,164,1
0000000.jpg,10,0.5907002091407776,0.40705054998397827,-0.0191031601279974,378,195,1
0000000.jpg,11,0.6091681718826294,0.44325780868530273,-0.016408493742346764,389,212,1
0000000.jpg,12,0.6222522258758545,0.4671022891998291,-0.015356061048805714,398,224,1
0000000.jpg,13,0.5772541761398315,0.32015955448150635,-0.0032714989501982927,369,153,1
0000000.jpg,14,0.6102450489997864,0.36960265040397644,-0.0028708975296467543,390,177,1
0000000.jpg,15,0.6266168355941772,0.4018906354904175,-0.0021242790389806032,401,192,1
0000000.jpg,16,0.6373487114906311,0.424099862575531,0.0011614062823355198,407,203,1
0000000.jpg,17,0.5895316004753113,0.29441580176353455,0.010333503596484661,377,141,1
0000000.jpg,18,0.6171413660049438,0.32738780975341797,0.013370753265917301,394,157,1
0000000.jpg,19,0.6287332773208618,0.3469741940498352,0.0148989362642169,402,166,1
0000000.jpg,20,0.635134220123291,0.361927330493927,0.016372907906770706,406,173,1
0000001.jpg,0,0.5216196179389954,0.21545521914958954,-5.150067590875551e-05,333,103,1
0000001.jpg,1,0.48456090688705444,0.26500892639160156,-0.0007113930769264698,310,127,1
0000001.jpg,2,0.46593421697616577,0.32003164291381836,-0.006349704694002867,298,153,1
0000001.jpg,3,0.4576188027858734,0.3708418607711792,-0.007933582179248333,292,178,1
0000001.jpg,4,0.44825479388237,0.4106530547142029,-0.006247426848858595,286,197,1
0000001.jpg,5,0.5274423956871033,0.35730087757110596,-0.028092840686440468,337,171,1
0000001.jpg,6,0.5499758124351501,0.42708221077919006,-0.030918071046471596,351,204,1
0000001.jpg,7,0.5620028376579285,0.4643322825431824,-0.03057851828634739,359,222,1
0000001.jpg,8,0.5712435245513916,0.49277979135513306,-0.028943823650479317,365,236,1
0000001.jpg,9,0.5562025904655457,0.34109148383140564,-0.0198440533131361,355,163,1
0000001.jpg,10,0.5900418758392334,0.405992329120636,-0.027575356885790825,377,194,1
0000001.jpg,11,0.6081393957138062,0.4429350197315216,-0.026082677766680717,389,212,1
0000001.jpg,12,0.6211704611778259,0.46692565083503723,-0.025629714131355286,397,224,1
0000001.jpg,13,0.5767539143562317,0.3189616799354553,-0.008027301169931889,369,153,1
0000001.jpg,14,0.6101128458976746,0.36851927638053894,-0.00944503117352724,390,176,1
0000001.jpg,15,0.6262836456298828,0.401104599237442,-0.009087405167520046,400,192,1
0000001.jpg,16,0.6370813250541687,0.42344507575035095,-0.0060545275919139385,407,203,1
0000001.jpg,17,0.5893181562423706,0.29436397552490234,0.006712988950312138,377,141,1
0000001.jpg,18,0.6174651980400085,0.32806557416915894,0.009414082393050194,395,157,1
0000001.jpg,19,0.6290134787559509,0.34758228063583374,0.011314760893583298,402,166,1
0000001.jpg,20,0.6355859041213989,0.3626881539821625,0.013247517868876457,406,174,1
0000002.jpg,0,0.5213740468025208,0.21600115299224854,-4.361737228464335e-05,333,103,1
0000002.jpg,1,0.4842054843902588,0.2651541233062744,-0.0003747862356249243,309,127,1
0000002.jpg,2,0.4658975899219513,0.32085397839546204,-0.005469645839184523,298,154,1
0000002.jpg,3,0.4579121470451355,0.37190431356430054,-0.006901310756802559,293,178,1
0000002.jpg,4,0.44852176308631897,0.41157621145248413,-0.004956176038831472,287,197,1
0000002.jpg,5,0.5272669196128845,0.3590182065963745,-0.02542963996529579,337,172,1
0000002.jpg,6,0.5502970814704895,0.428724080324173,-0.027810830622911453,352,205,1
0000002.jpg,7,0.5627167820930481,0.4665539264678955,-0.0281083881855011,360,223,1
0000002.jpg,8,0.5725176334381104,0.49545618891716003,-0.027146313339471817,366,237,1
0000002.jpg,9,0.5561494827270508,0.3427138328552246,-0.017511680722236633,355,164,1
0000002.jpg,10,0.5903526544570923,0.40684524178504944,-0.024431005120277405,377,195,1
0000002.jpg,11,0.6087461113929749,0.44366657733917236,-0.02268325537443161,389,212,1
0000002.jpg,12,0.6220669746398926,0.4676687717437744,-0.022179145365953445,398,224,1
0000002.jpg,13,0.5769067406654358,0.32042667269706726,-0.006238017696887255,369,153,1
0000002.jpg,14,0.6104762554168701,0.36945730447769165,-0.006851272191852331,390,177,1
0000002.jpg,15,0.6271989345550537,0.40192580223083496,-0.006815294735133648,401,192,1
0000002.jpg,16,0.638457715511322,0.42447513341903687,-0.004279905930161476,408,203,1
0000002.jpg,17,0.5897281169891357,0.29544296860694885,0.007859419099986553,377,141,1
0000002.jpg,18,0.6178555488586426,0.32854190468788147,0.010711186565458775,395,157,1
0000002.jpg,19,0.6296305060386658,0.34769946336746216,0.01225279737263918,402,166,1
0000002.jpg,20,0.6366117000579834,0.3624211549758911,0.013813474215567112,407,173,1
0000003.jpg,0,0.5217875242233276,0.21635490655899048,-4.371919931145385e-05,333,103,1
0000003.jpg,1,0.4845256209373474,0.2658986747264862,-0.0002577667764853686,310,127,1
0000003.jpg,2,0.4658150374889374,0.3217496871948242,-0.004804213531315327,298,154,1
0000003.jpg,3,0.45783621072769165,0.3727964758872986,-0.006313903257250786,293,178,1
0000003.jpg,4,0.44886061549186707,0.4120248854160309,-0.004044429399073124,287,197,1
0000003.jpg,5,0.5285879373550415,0.3610706031322479,-0.02070549875497818,338,173,1
0000003.jpg,6,0.5510890483856201,0.42960426211357117,-0.021437734365463257,352,206,1
0000003.jpg,7,0.5632937550544739,0.4660620093345642,-0.020547281950712204,360,223,1
0000003.jpg,8,0.5729352831840515,0.4939004182815552,-0.018805895000696182,366,237,1
0000003.jpg,9,0.5573550462722778,0.3445751667022705,-0.013269581831991673,356,165,1
0000003.jpg,10,0.5914247632026672,0.4074403941631317,-0.017522716894745827,378,195,1
0000003.jpg,11,0.609802782535553,0.4427742660045624,-0.014688529074192047,390,212,1
0000003.jpg,12,0.6232360601425171,0.4661555886268616,-0.013868371956050396,398,223,1
0000003.jpg,13,0.5776854753494263,0.3218778371810913,-0.0027251476421952248,369,154,1
0000003.jpg,14,0.6104985475540161,0.370388925075531,-0.0011255607241764665,390,177,1
0000003.jpg,15,0.626650869846344,0.4019894301891327,7.724106399109587e-05,401,192,1
0000003.jpg,16,0.6375388503074646,0.42388516664505005,0.0032640735153108835,408,203,1
0000003.jpg,17,0.5901374816894531,0.2960394620895386,0.010106690227985382,377,142,1
0000003.jpg,18,0.6177551746368408,0.3285694718360901,0.014272211119532585,395,157,1
0000003.jpg,19,0.6293700337409973,0.3480339050292969,0.01614616997539997,402,167,1
0000003.jpg,20,0.6361595392227173,0.3631702661514282,0.017782026901841164,407,174,1
0000004.jpg,0,0.5222986340522766,0.21539141237735748,-4.509273639996536e-05,334,103,1
0000004.jpg,1,0.48500850796699524,0.2652286887168884,0.0007914599846117198,310,127,1
0000004.jpg,2,0.4659383296966553,0.3216327726840973,-0.0025212829932570457,298,154,1
0000004.jpg,3,0.4575113356113434,0.37333035469055176,-0.002735972637310624,292,179,1
0000004.jpg,4,0.4490329325199127,0.412824422121048,0.0009203330264426768,287,198,1
0000004.jpg,5,0.5293599963188171,0.3608776032924652,-0.017186962068080902,338,173,1
0000004.jpg,6,0.5519866347312927,0.4288972318172455,-0.016026506200432777,353,205,1
0000004.jpg,7,0.5639780163764954,0.46574756503105164,-0.014526186510920525,360,223,1
0000004.jpg,8,0.5733358263969421,0.49344903230667114,-0.012873749248683453,366,236,1
0000004.jpg,9,0.5577525496482849,0.3448416292667389,-0.009814516641199589,356,165,1
0000004.jpg,10,0.5921245813369751,0.4077380895614624,-0.012267821468412876,378,195,1
0000004.jpg,11,0.6105968356132507,0.44373819231987,-0.009229591116309166,390,212,1
0000004.jpg,12,0.6240301728248596,0.46727341413497925,-0.008429675363004208,399,224,1
0000004.jpg,13,0.5778169631958008,0.32220351696014404,0.000770650920458138,369,154,1
0000004.jpg,14,0.6105815172195435,0.3704422414302826,0.0037557496689260006,390,177,1
0000004.jpg,15,0.6267877221107483,0.40230631828308105,0.004997959826141596,401,193,1
0000004.jpg,16,0.6375563740730286,0.4241010844707489,0.007857481017708778,408,203,1
0000004.jpg,17,0.5900198817253113,0.2961898148059845,0.013712829910218716,377,142,1
0000004.jpg,18,0.6176499128341675,0.3282244801521301,0.018609263002872467,395,157,1
0000004.jpg,19,0.629374623298645,0.3477470278739929,0.020435700193047523,402,166,1
0000004.jpg,20,0.6361324787139893,0.36241331696510315,0.02195129357278347,407,173,1
0000005.jpg,0,0.5215689539909363,0.21587815880775452,-3.941989052691497e-05,333,103,1
0000005.jpg,1,0.48448216915130615,0.2651159167289734,0.00041882897494360805,310,127,1
0000005.jpg,2,0.46613404154777527,0.32218778133392334,-0.0034543336369097233,298,154,1
0000005.jpg,3,0.4584810137748718,0.3740943372249603,-0.004512635990977287,293,179,1
0000005.jpg,4,0.4495922923088074,0.4140888452529907,-0.0017945567378774285,287,198,1
0000005.jpg,5,0.528945803642273,0.36247488856315613,-0.01974322460591793,338,173,1
0000005.jpg,6,0.5517587661743164,0.4307190477848053,-0.01953050121665001,353,206,1
0000005.jpg,7,0.5642006397247314,0.46700283885002136,-0.018379678949713707,361,224,1
0000005.jpg,8,0.5740638971328735,0.4949345886707306,-0.01670319214463234,367,237,1
0000005.jpg,9,0.5580459833145142,0.34603965282440186,-0.012599094770848751,357,166,1
0000005.jpg,10,0.592576265335083,0.4088457226753235,-0.016352128237485886,379,196,1
0000005.jpg,11,0.6113235354423523,0.4442857503890991,-0.013664083555340767,391,213,1
0000005.jpg,12,0.6247693300247192,0.4680596888065338,-0.01291409507393837,399,224,1
0000005.jpg,13,0.5785524845123291,0.3229857385158539,-0.0021536191925406456,370,155,1
0000005.jpg,14,0.6114972233772278,0.3714320659637451,-0.0008245817734859884,391,178,1
0000005.jpg,15,0.6276054382324219,0.40304499864578247,0.0005026315920986235,401,193,1
0000005.jpg,16,0.6380775570869446,0.42493903636932373,0.0038349470123648643,408,203,1
0000005.jpg,17,0.5910345911979675,0.29658952355384827,0.01075070258229971,378,142,1
0000005.jpg,18,0.6186848878860474,0.3295149803161621,0.014404981397092342,395,158,1
0000005.jpg,19,0.6301829218864441,0.3490832448005676,0.016290077939629555,403,167,1
0000005.jpg,20,0.6366962194442749,0.3640487790107727,0.018340783193707466,407,174,1
