filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.5601232647895813,0.25048309564590454,-4.8350379074690863e-05,358,120,1
0000000.jpg,1,0.5243945717811584,0.3142995834350586,0.011995045468211174,335,150,1
0000000.jpg,2,0.5175533294677734,0.38268664479255676,0.012804653495550156,331,183,1
0000000.jpg,3,0.522516667842865,0.4395366311073303,0.017491497099399567,334,210,1
0000000.jpg,4,0.5266689658164978,0.4833398759365082,0.02639864757657051,337,232,1
0000000.jpg,5,0.5718322992324829,0.4160112142562866,-0.011384665966033936,365,199,1
0000000.jpg,6,0.6012513637542725,0.4744141697883606,0.014979512430727482,384,227,1
0000000.jpg,7,0.6014520525932312,0.4843919277191162,0.05412525683641434,384,232,1
0000000.jpg,8,0.5946857929229736,0.48137015104293823,0.08596626669168472,380,231,1
0000000.jpg,9,0.5996952652931213,0.39582008123397827,-0.004730582237243652,383,189,1
0000000.jpg,10,0.630163848400116,0.4503887891769409,0.02501291036605835,403,216,1
0000000.jpg,11,0.620897114276886,0.4535006880760193,0.06829909980297089,397,217,1
0000000.jpg,12,0.6095699071884155,0.44216635823249817,0.0983201265335083,390,212,1
0000000.jpg,13,0.6177499890327454,0.36818838119506836,0.007572575472295284,395,176,1
0000000.jpg,14,0.6435366868972778,0.41613879799842834,0.040177296847105026,411,199,1
0000000.jpg,15,0.6318044662475586,0.4193919003009796,0.08101657032966614,404,201,1
0000000.jpg,16,0.619599461555481,0.40821346640586853,0.10680893808603287,396,195,1
0000000.jpg,17,0.6275025010108948,0.33868592977523804,0.02030222676694393,401,162,1
0000000.jpg,18,0.6421836614608765,0.373637318611145,0.049673501402139664,410,179,1
0000000.jpg,19,0.6304457783699036,0.3783014714717865,0.07739276438951492,403,181,1
0000000.jpg,20,0.6176742911338806,0.36810922622680664,0.09946805238723755,395,176,1
0000001.jpg,0,0.5591697692871094,0.25030118227005005,-4.97913861181587e-05,357,120,1
0000001.jpg,1,0.5245635509490967,0.3138679563999176,0.011209757998585701,335,150,1
0000001.jpg,2,0.5179115533828735,0.3827359974384308,0.010865235701203346,331,183,1
0000001.jpg,3,0.5228580832481384,0.440277636051178,0.01368897594511509,334,211,1
0000001.jpg,4,0.5264270305633545,0.48491722345352173,0.019674690440297127,336,232,1
0000001.jpg,5,0.5722724199295044,0.41617438197135925,-0.011407105252146721,366,199,1
0000001.jpg,6,0.6029189229011536,0.47414782643318176,0.014732135459780693,385,227,1
0000001.jpg,7,0.6031327247619629,0.48349490761756897,0.05223839357495308,386,232,1
0000001.jpg,8,0.5957040190696716,0.4797667860984802,0.0825030654668808,381,230,1
0000001.jpg,9,0.5998936295509338,0.39563190937042236,-0.00534809660166502,383,189,1
0000001.jpg,10,0.6312912106513977,0.44857117533683777,0.025027485564351082,404,215,1
0000001.jpg,11,0.622277021408081,0.4513239860534668,0.06663880497217178,398,216,1
0000001.jpg,12,0.610859751701355,0.44028496742248535,0.0953158289194107,390,211,1
0000001.jpg,13,0.617910623550415,0.3677324950695038,0.006169996224343777,395,176,1
0000001.jpg,14,0.6439733505249023,0.4144829511642456,0.04015578702092171,412,198,1
0000001.jpg,15,0.6323773264884949,0.41703540086746216,0.07979409396648407,404,200,1
0000001.jpg,16,0.6202877163887024,0.4059734344482422,0.10403347760438919,396,194,1
0000001.jpg,17,0.6278402805328369,0.3376412093639374,0.017895884811878204,401,162,1
0000001.jpg,18,0.6428009867668152,0.37220850586891174,0.04792369529604912,411,178,1
0000001.jpg,19,0.6314414143562317,0.37655386328697205,0.07512656599283218,404,180,1
0000001.jpg,20,0.6190596222877502,0.3666348159313202,0.09632672369480133,396,175,1
0000002.jpg,0,0.5598011016845703,0.24938610196113586,-4.878723848378286e-05,358,119,1
0000002.jpg,1,0.5253779292106628,0.3130653500556946,0.013474718667566776,336,150,1
0000002.jpg,2,0.5182061195373535,0.3816056251525879,0.01329548005014658,331,183,1
0000002.jpg,3,0.5229804515838623,0.4391268491744995,0.015668068081140518,334,210,1
0000002.jpg,4,0.5267531871795654,0.4830336272716522,0.021617809310555458,337,231,1
0000002.jpg,5,0.5710969567298889,0.4151065945625305,-0.011963390745222569,365,199,1
0000002.jpg,6,0.6031992435455322,0.47352784872055054,0.013718969188630581,386,227,1
0000002.jpg,7,0.6041585206985474,0.4820840358734131,0.05159967020153999,386,231,1
0000002.jpg,8,0.5966822504997253,0.4773983359336853,0.08192944526672363,381,229,1
0000002.jpg,9,0.59902423620224,0.3949304521083832,-0.007764626294374466,383,189,1
0000002.jpg,10,0.6315493583679199,0.4489227831363678,0.021316448226571083,404,215,1
0000002.jpg,11,0.6233508586883545,0.45151424407958984,0.06403099000453949,398,216,1
0000002.jpg,12,0.6121605634689331,0.43987736105918884,0.09320850670337677,391,211,1
0000002.jpg,13,0.6174578070640564,0.3673919439315796,0.0019846318755298853,395,176,1
0000002.jpg,14,0.6440141201019287,0.4142652750015259,0.035562340170145035,412,198,1
0000002.jpg,15,0.633029043674469,0.41639864444732666,0.07634944468736649,405,199,1
0000002.jpg,16,0.6211336851119995,0.40528371930122375,0.10102444887161255,397,194,1
0000002.jpg,17,0.6277776956558228,0.3377695679664612,0.012164483778178692,401,162,1
0000002.jpg,18,0.6422408819198608,0.3720950186252594,0.04245564341545105,411,178,1
0000002.jpg,19,0.631077229976654,0.3759874999523163,0.0700330063700676,403,180,1
0000002.jpg,20,0.6189330220222473,0.3662030100822449,0.09076521545648575,396,175,1
0000003.jpg,0,0.5595598220825195,0.2503587603569031,-5.270175097393803e-05,358,120,1
0000003.jpg,1,0.5248864889144897,0.3134077787399292,0.011704105883836746,335,150,1
0000003.jpg,2,0.5181096792221069,0.3825174868106842,0.011723576113581657,331,183,1
0000003.jpg,3,0.5227979421615601,0.44039076566696167,0.014933090656995773,334,211,1
0000003.jpg,4,0.5268348455429077,0.48424822092056274,0.02209365740418434,337,232,1
0000003.jpg,5,0.5722734928131104,0.4164261221885681,-0.015128163620829582,366,199,1
0000003.jpg,6,0.6039606332778931,0.4758097529411316,0.01293953787535429,386,228,1
0000003.jpg,7,0.6028722524642944,0.48203665018081665,0.05294901505112648,385,231,1
0000003.jpg,8,0.5943170189857483,0.47485479712486267,0.084541454911232,380,227,1
0000003.jpg,9,0.6005274057388306,0.395891010761261,-0.009340229444205761,384,190,1
0000003.jpg,10,0.6319646835327148,0.449930876493454,0.022355953231453896,404,215,1
0000003.jpg,11,0.6214499473571777,0.44977638125419617,0.06557171046733856,397,215,1
0000003.jpg,12,0.6092674136161804,0.436709463596344,0.0945589542388916,389,209,1
0000003.jpg,13,0.6191422343254089,0.3680500388145447,0.0021723259706050158,396,176,1
0000003.jpg,14,0.6443709135055542,0.4149617850780487,0.0369916632771492,412,199,1
0000003.jpg,15,0.6316608190536499,0.41553258895874023,0.07706047594547272,404,199,1
0000003.jpg,16,0.6192229986190796,0.4028276205062866,0.10081799328327179,396,193,1
0000003.jpg,17,0.6294021606445312,0.33824238181114197,0.014126293361186981,402,162,1
0000003.jpg,18,0.6426547765731812,0.37261733412742615,0.04450537636876106,411,178,1
0000003.jpg,19,0.6304299831390381,0.375149130821228,0.0711340606212616,403,180,1
0000003.jpg,20,0.6179814338684082,0.3636208474636078,0.09135898947715759,395,174,1
0000004.jpg,0,0.5595424771308899,0.24672621488571167,-4.855804218095727e-05,358,118,1
0000004.jpg,1,0.524820864200592,0.3115130364894867,0.013645602390170097,335,149,1
0000004.jpg,2,0.5187498927116394,0.3809483051300049,0.01398519054055214,331,182,1
0000004.jpg,3,0.5238082408905029,0.43864208459854126,0.01709676906466484,335,210,1
0000004.jpg,4,0.5267298221588135,0.4830215871334076,0.02313202992081642,337,231,1
0000004.jpg,5,0.5709730982780457,0.41540542244911194,-0.010116582736372948,365,199,1
0000004.jpg,6,0.6021674275398254,0.4729859530925751,0.014406426809728146,385,227,1
0000004.jpg,7,0.6045153141021729,0.4841417670249939,0.051087312400341034,386,232,1
0000004.jpg,8,0.5986056327819824,0.4824299216270447,0.08101169019937515,383,231,1
0000004.jpg,9,0.5989943146705627,0.3948918282985687,-0.00566420191898942,383,189,1
0000004.jpg,10,0.6318576335906982,0.4483891427516937,0.023143058642745018,404,215,1
0000004.jpg,11,0.6239661574363708,0.4513382911682129,0.0652817115187645,399,216,1
0000004.jpg,12,0.6125713586807251,0.44005629420280457,0.09428137540817261,392,211,1
0000004.jpg,13,0.6173036694526672,0.366725355386734,0.004312041215598583,395,176,1
0000004.jpg,14,0.6454641819000244,0.41429033875465393,0.03644299879670143,413,198,1
0000004.jpg,15,0.6342977285385132,0.41695117950439453,0.07677380740642548,405,200,1
0000004.jpg,16,0.621760368347168,0.4059608578681946,0.1016993448138237,397,194,1
0000004.jpg,17,0.6272445321083069,0.3361051082611084,0.014715733006596565,401,161,1
0000004.jpg,18,0.6434628963470459,0.37143945693969727,0.04398835077881813,411,178,1
0000004.jpg,19,0.631741464138031,0.37497076392173767,0.07141195982694626,404,179,1
0000004.jpg,20,0.6185178756713867,0.36427974700927734,0.09269048273563385,395,174,1
0000005.jpg,0,0.5589181780815125,0.24850668013095856,-4.969386282027699e-05,357,119,1
0000005.jpg,1,0.5249269604682922,0.31317996978759766,0.015094398520886898,335,150,1
