filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.36413708329200745,0.21346235275268555,-4.98517147207167e-05,233,102,1
0000000.jpg,1,0.31244567036628723,0.2172519564628601,0.049478061497211456,199,104,1
0000000.jpg,2,0.2760411500930786,0.24116294085979462,0.06310856342315674,176,115,1
0000000.jpg,3,0.2525647282600403,0.2720491886138916,0.07192938774824142,161,130,1
0000000.jpg,4,0.24652597308158875,0.2980833053588867,0.08207082748413086,157,143,1
0000000.jpg,5,0.26068589091300964,0.27326783537864685,-0.0024622969795018435,166,131,1
0000000.jpg,6,0.24555666744709015,0.3294103741645813,0.03422494977712631,157,158,1
0000000.jpg,7,0.26154688000679016,0.32713836431503296,0.07300087064504623,167,157,1
0000000.jpg,8,0.2726116180419922,0.31128576397895813,0.09663577377796173,174,149,1
0000000.jpg,9,0.2794021666049957,0.2973443567752838,-0.019988814368844032,178,142,1
0000000.jpg,10,0.26919418573379517,0.35406753420829773,0.01817159540951252,172,169,1
0000000.jpg,11,0.28367286920547485,0.3484184443950653,0.054762665182352066,181,167,1
0000000.jpg,12,0.2923012971878052,0.33057451248168945,0.07225876301527023,187,158,1
0000000.jpg,13,0.30355945229530334,0.31482183933258057,-0.027980122715234756,194,151,1
0000000.jpg,14,0.29366475343704224,0.3621631860733032,0.01073771808296442,187,173,1
0000000.jpg,15,0.3046098053455353,0.3529954254627228,0.04109877347946167,194,169,1
0000000.jpg,16,0.31170812249183655,0.3336262106895447,0.05221003293991089,199,160,1
0000000.jpg,17,0.329393595457077,0.32641515135765076,-0.03198603168129921,210,156,1
0000000.jpg,18,0.3199341893196106,0.36347949504852295,-0.00028935560840182006,204,174,1
0000000.jpg,19,0.3252979516983032,0.35440611839294434,0.021011218428611755,208,170,1
0000000.jpg,20,0.3307608366012573,0.33601394295692444,0.03141050040721893,211,161,1
0000001.jpg,0,0.3654298484325409,0.21438854932785034,-4.93814550281968e-05,233,102,1
0000001.jpg,1,0.314101904630661,0.21819233894348145,0.050800301134586334,201,104,1
0000001.jpg,2,0.27915138006210327,0.24160903692245483,0.06602563709020615,178,115,1
0000001.jpg,3,0.2563365399837494,0.2714161276817322,0.07610826939344406,164,130,1
0000001.jpg,4,0.24980472028255463,0.2972503900527954,0.08754730969667435,159,142,1
0000001.jpg,5,0.2610980272293091,0.27212071418762207,0.00028208689764142036,167,130,1
0000001.jpg,6,0.24444542825222015,0.32648593187332153,0.03744907304644585,156,156,1
0000001.jpg,7,0.2609345018863678,0.32579126954078674,0.07736340165138245,166,156,1
0000001.jpg,8,0.2727465331554413,0.31138840317726135,0.10222750902175903,174,149,1
