filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.6659241914749146,0.4486891031265259,-5.831537418998778e-05,426,215,1
0000000.jpg,1,0.6219278573989868,0.4788060486316681,0.003465947462245822,398,229,1
0000000.jpg,2,0.5927267670631409,0.5247189998626709,0.0012688776478171349,379,251,1
0000000.jpg,3,0.5755069851875305,0.5738804340362549,0.004062797408550978,368,275,1
0000000.jpg,4,0.5679581761360168,0.6149333119392395,0.012767049483954906,363,295,1
0000000.jpg,5,0.6230683326721191,0.5870975852012634,-0.02820500358939171,398,281,1
0000000.jpg,6,0.6135311126708984,0.6579458713531494,-0.011254643090069294,392,315,1
0000000.jpg,7,0.60418701171875,0.6724619269371033,0.020686278119683266,386,322,1
0000000.jpg,8,0.5975792407989502,0.6684476733207703,0.04697698354721069,382,320,1
0000000.jpg,9,0.6528236269950867,0.5956434011459351,-0.018330110237002373,417,285,1
0000000.jpg,10,0.6483293175697327,0.6698004603385925,-0.005529345944523811,414,321,1
0000000.jpg,11,0.6361144781112671,0.6833096146583557,0.03267736732959747,407,327,1
0000000.jpg,12,0.6281253695487976,0.6774111390113831,0.06433400511741638,402,325,1
0000000.jpg,13,0.6777637600898743,0.5910197496414185,-0.003431610530242324,433,283,1
0000000.jpg,14,0.6757082939147949,0.6590568423271179,0.010618366301059723,432,316,1
0000000.jpg,15,0.6627539396286011,0.6717554330825806,0.04329141601920128,424,322,1
0000000.jpg,16,0.6523217558860779,0.6665309071540833,0.06867129355669022,417,319,1
0000000.jpg,17,0.6970520615577698,0.5782369375228882,0.012735888361930847,446,277,1
0000000.jpg,18,0.6999282836914062,0.6318749189376831,0.026631686836481094,447,303,1
0000000.jpg,19,0.6897714138031006,0.6464422941207886,0.04584689810872078,441,310,1
0000000.jpg,20,0.6791595220565796,0.6430824398994446,0.06537805497646332,434,308,1
0000001.jpg,0,0.665722131729126,0.4485841393470764,-5.708176831831224e-05,426,215,1
0000001.jpg,1,0.6218145489692688,0.4813384413719177,0.007053560111671686,397,231,1
0000001.jpg,2,0.5922600626945496,0.5266613364219666,0.005882574710994959,379,252,1
0000001.jpg,3,0.5746085047721863,0.5748401284217834,0.008036347106099129,367,275,1
0000001.jpg,4,0.5676127672195435,0.6158835887908936,0.01635281927883625,363,295,1
0000001.jpg,5,0.6228552460670471,0.5893154144287109,-0.020385727286338806,398,282,1
0000001.jpg,6,0.6140158772468567,0.6582310199737549,-0.003851761808618903,392,315,1
0000001.jpg,7,0.60533607006073,0.6723433136940002,0.02576320804655552,387,322,1
0000001.jpg,8,0.5990617871284485,0.6680300831794739,0.05028441548347473,383,320,1
0000001.jpg,9,0.6525772213935852,0.5968760251998901,-0.013099569827318192,417,286,1
0000001.jpg,10,0.6493861675262451,0.6689709424972534,-0.00039708291296847165,415,321,1
0000001.jpg,11,0.6380823254585266,0.682610034942627,0.035557303577661514,408,327,1
0000001.jpg,12,0.6303796172142029,0.6771002411842346,0.06593019515275955,403,325,1
0000001.jpg,13,0.6774052381515503,0.5913505554199219,-0.0010525095276534557,433,283,1
0000001.jpg,14,0.6771251559257507,0.6575685739517212,0.013551748357713223,433,315,1
0000001.jpg,15,0.6651584506034851,0.670928418636322,0.045619189739227295,425,322,1
0000001.jpg,16,0.6551929712295532,0.6661726832389832,0.07067696005105972,419,319,1
0000001.jpg,17,0.6969214677810669,0.5775962471961975,0.012196934781968594,446,277,1
0000001.jpg,18,0.7015708684921265,0.6295604705810547,0.02682819403707981,449,302,1
0000001.jpg,19,0.6924087405204773,0.6447722315788269,0.045923467725515366,443,309,1
0000001.jpg,20,0.6823260188102722,0.6422481536865234,0.06510327756404877,436,308,1
0000002.jpg,0,0.6660686135292053,0.44778019189834595,-6.079976446926594e-05,426,214,1
0000002.jpg,1,0.6222697496414185,0.4794482886791229,0.004035161342471838,398,230,1
0000002.jpg,2,0.5935080647468567,0.5256163477897644,0.0011317203752696514,379,252,1
0000002.jpg,3,0.5766997337341309,0.5747489333152771,0.0030322945676743984,369,275,1
0000002.jpg,4,0.5688509941101074,0.6154203414916992,0.010674654506146908,364,295,1
0000002.jpg,5,0.6242126226425171,0.5858475565910339,-0.03208527714014053,399,281,1
0000002.jpg,6,0.6155177354812622,0.6579947471618652,-0.01691005378961563,393,315,1
0000002.jpg,7,0.60618656873703,0.6730383634567261,0.014883591793477535,387,323,1
0000002.jpg,8,0.5996425747871399,0.6689057350158691,0.041274067014455795,383,321,1
0000002.jpg,9,0.6540428996086121,0.5933540463447571,-0.02344987913966179,418,284,1
0000002.jpg,10,0.6505286693572998,0.6689969301223755,-0.012992559932172298,416,321,1
0000002.jpg,11,0.6385395526885986,0.6825608611106873,0.025109894573688507,408,327,1
0000002.jpg,12,0.6307572722434998,0.6760145425796509,0.05757071450352669,403,324,1
0000002.jpg,13,0.6789154410362244,0.5882282853126526,-0.009509526193141937,434,282,1
0000002.jpg,14,0.6776431202888489,0.6576871275901794,0.002636123914271593,433,315,1
0000002.jpg,15,0.6647030115127563,0.6712398529052734,0.03536634519696236,425,322,1
0000002.jpg,16,0.6543965935707092,0.6661313772201538,0.06168321892619133,418,319,1
0000002.jpg,17,0.6982909440994263,0.5753437280654907,0.005835083778947592,446,276,1
0000002.jpg,18,0.7019351720809937,0.6304550170898438,0.018062060698866844,449,302,1
0000002.jpg,19,0.6918501853942871,0.6459936499595642,0.037250250577926636,442,310,1
0000002.jpg,20,0.6812693476676941,0.643135666847229,0.05746336653828621,436,308,1
0000003.jpg,0,0.6673126816749573,0.4459448456764221,-6.582790229003876e-05,427,214,1
