filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.5645671486854553,0.40105268359184265,-4.6816498070256785e-05,361,192,1
0000000.jpg,1,0.5217990279197693,0.4159935712814331,0.03376627713441849,333,199,1
0000000.jpg,2,0.49414145946502686,0.4405398964881897,0.035323552787303925,316,211,1
0000000.jpg,3,0.4730636477470398,0.46336859464645386,0.035984352231025696,302,222,1
0000000.jpg,4,0.4529467225074768,0.4832756817340851,0.0346517376601696,289,231,1
0000000.jpg,5,0.4909496009349823,0.4661823809146881,-0.0238347165286541,314,223,1
0000000.jpg,6,0.4755590856075287,0.5201112031936646,-0.00551779568195343,304,249,1
0000000.jpg,7,0.4761580228805542,0.5413712859153748,0.020248036831617355,304,259,1
0000000.jpg,8,0.47909051179885864,0.5472455620765686,0.03900228813290596,306,262,1
0000000.jpg,9,0.513126015663147,0.4804201126098633,-0.0341314859688282,328,230,1
0000000.jpg,10,0.5000108480453491,0.5268663763999939,-0.002067271852865815,320,252,1
0000000.jpg,11,0.5032045245170593,0.5220862030982971,0.03396346792578697,322,250,1
0000000.jpg,12,0.5062246322631836,0.5080441236495972,0.052151769399642944,323,243,1
0000000.jpg,13,0.5363721251487732,0.4903809726238251,-0.03687752038240433,343,235,1
0000000.jpg,14,0.5296071171760559,0.5081392526626587,0.006799531634896994,338,243,1
0000000.jpg,15,0.5355272889137268,0.49136972427368164,0.026697147637605667,342,235,1
0000000.jpg,16,0.5392663478851318,0.4753166437149048,0.025480736047029495,345,228,1
0000000.jpg,17,0.557103157043457,0.49985915422439575,-0.03788775950670242,356,239,1
0000000.jpg,18,0.5483065843582153,0.5052809715270996,0.0011814136523753405,350,242,1
0000000.jpg,19,0.5518679618835449,0.48992377519607544,0.014882544055581093,353,235,1
0000000.jpg,20,0.5565825700759888,0.47906824946403503,0.01284121721982956,356,229,1
0000001.jpg,0,0.5644468665122986,0.4001644551753998,-4.945990440319292e-05,361,192,1
0000001.jpg,1,0.5221540331840515,0.4149523973464966,0.0349830761551857,334,199,1
0000001.jpg,2,0.4944930374622345,0.4395314157009125,0.037091050297021866,316,210,1
0000001.jpg,3,0.4736471176147461,0.4624806344509125,0.03775878995656967,303,221,1
0000001.jpg,4,0.453503280878067,0.4814813733100891,0.036438602954149246,290,231,1
0000001.jpg,5,0.4907267391681671,0.4650941789150238,-0.021684087812900543,314,223,1
0000001.jpg,6,0.47565779089927673,0.5190291404724121,-0.002419834490865469,304,249,1
0000001.jpg,7,0.4766739308834076,0.539754331111908,0.024019362404942513,305,259,1
0000001.jpg,8,0.4795917570590973,0.5454120635986328,0.04300108179450035,306,261,1
0000001.jpg,9,0.5126535892486572,0.4793977439403534,-0.03295223042368889,328,230,1
0000001.jpg,10,0.4992654621601105,0.5264456868171692,-0.0012352197663858533,319,252,1
0000001.jpg,11,0.5030679106712341,0.522065281867981,0.03399942070245743,321,250,1
0000001.jpg,12,0.5067279934883118,0.5083634257316589,0.051879990845918655,324,244,1
