filename,joint,x,y,z,u,v,isincluded
0000000.jpg,0,0.5406897068023682,0.41918253898620605,-6.203855446074158e-05,346,201,1
0000000.jpg,1,0.5109021067619324,0.4738987982273102,0.03615567460656166,326,227,1
0000000.jpg,2,0.5074252486228943,0.521271824836731,0.050243593752384186,324,250,1
0000000.jpg,3,0.5145151019096375,0.5556776523590088,0.06343117356300354,329,266,1
0000000.jpg,4,0.5252398252487183,0.5822545886039734,0.07482264190912247,336,279,1
0000000.jpg,5,0.5193577408790588,0.5582794547080994,-0.012175481766462326,332,267,1
0000000.jpg,6,0.5281329154968262,0.6212456226348877,-0.003479250706732273,338,298,1
0000000.jpg,7,0.5320687890052795,0.6528138518333435,0.010666425339877605,340,313,1
0000000.jpg,8,0.5352943539619446,0.676165759563446,0.02535984292626381,342,324,1
0000000.jpg,9,0.5475654006004333,0.5504432916641235,-0.013770824298262596,350,264,1
0000000.jpg,10,0.5603712201118469,0.6030256748199463,0.01635040156543255,358,289,1
0000000.jpg,11,0.5572243332862854,0.6016469597816467,0.05670138821005821,356,288,1
0000000.jpg,12,0.5529043674468994,0.5962865352630615,0.08464325964450836,353,286,1
0000000.jpg,13,0.5702024698257446,0.5343692898750305,-0.009882115758955479,364,256,1
0000000.jpg,14,0.5746310949325562,0.5737526416778564,0.029540890827775,367,275,1
0000000.jpg,15,0.5660774111747742,0.5669769644737244,0.06147640943527222,362,272,1
0000000.jpg,16,0.5598124861717224,0.5567294359207153,0.0779537707567215,358,267,1
0000000.jpg,17,0.5855003595352173,0.5156275629997253,-0.003261774778366089,374,247,1
0000000.jpg,18,0.5788460969924927,0.5378695726394653,0.037565696984529495,370,258,1
0000000.jpg,19,0.5697014927864075,0.5292975306510925,0.05950699374079704,364,254,1
0000000.jpg,20,0.5649480819702148,0.5197454690933228,0.06919004023075104,361,249,1
0000001.jpg,0,0.5408144593238831,0.42104578018188477,-6.25498651061207e-05,346,202,1
